0,1
1,0.9697232856453363
2,0.9394220344462791
3,0.9091097983459429
4,0.878800228515761
5,0.8485070789746724
6,0.818244209417994
7,0.7880255872127494
8,0.7578652885221052
9,0.7277774985276732
10,0.6977765107248329
11,0.6678767252727955
12,0.6380926463878354
13,0.6084388787749184
14,0.5789301230998019
15,0.54958117051052
16,0.5204068962239397
17,0.49142225219975366
18,0.46264225893077043
19,0.43408199638468736
20,0.40575659413856185
21,0.37768122075296895
22,0.3498710724382272
23,0.32234136107013367
24,0.29510730161724164
25,0.26818409904590645
26,0.24158693477300197
27,0.21533095273940817
28,0.18943124518002463
29,0.16390283816819262
30,0.1387606770139579
